,sentence,start,end
0,Today Donald J,0,14
1,Trump received the coveted and influential endorsement of former Vice Presidential Candidate and Governor of Alaska Sarah Palin,493,620
2,Palin praised Trumps leadership and unparalleled ability to speak the truth and produce real results,1099,1199
3,A trusted conservative Palin has a proven record of being fiscally modest staunchly pro-life and believes in small government that allows businesses to grow and freedom to prosper,1593,1772
4,Gov,2129,2132
5,Palin joined Mr,2569,2584
6,"Trump in Ames on Tuesday just two weeks before the Iowa Caucuses to announce her endorsement of the GOP frontrunner."" Mr",2958,3078
7,"Trump stated ""I am greatly honored to receive Sarahs endorsement",3404,3468
8,She is a friend and a high quality person whom I have great respect for,3813,3884
9,"I am proud to have her support."" ""Sarah Palin served as the Governor of Alaska before being selected as Senator John McCains Vice Presidential nominee in 2008",4188,4346
10,As the first ever female Vice Presidential candidate for the Republican party Palin is a highly influential decorated public figure having been named as one of the Smithsonian Institutes 100 Most Influential Americans of All Time one of TIME magazines Most Influential People In The World Forbes 100 Most Powerful Women and 100 Most Influential Pro-life advocates by Newsmax,4555,4929
11,"In addition to her political accomplishments Sarah Palin is also a New York Times Best-Selling Author former FOX News contributor and internationally sought-after speaker."" Sarah Palin stated ""I am proud to endorse Donald J",5120,5343
12,"Trump for President of the United States of America."" Palins endorsement is amongst the most sought after and influential amongst Republicans",5647,5788
13,Since 2009 she has supported over 150 conservative candidates helping to flip over thirty US House seats and 5 US Senate seats to regain historic majorities,6109,6265
14,She helped launch the careers of several key future leaders of the Republican Party and conservative movement,6602,6711
15,"Senator Ted Cruz notes: ""I would not be in the United States Senate were it not for Gov",7041,7128
16,"Sarah Palin… She can pick winners."" Senator Jim Demint noted: ""She has done more to change the political landscape in America as anyone since Ronald Reagan."" Mr",7431,7591
17,Trump campaigned in Winterset Altoona and Ames Iowa today and will be in Norwalk Iowa for an event tomorrow before traveling to Tulsa Oklahoma for a rally with thousands expected to attend,7916,8104
18,Palin will travel with the candidate to both events on Wednesday,8540,8604
