,sentence,start,end
0,"""Thank you so much",0,18
1,It is wonderful to be here and see so many friends,410,460
2,Ive spoken at a lot of AIPAC conferences in the past but this has to be one of the biggest yet and there are so many young people here thousands of college students from hundreds of campuses around the country,852,1061
3,"I think we should all give them a hand for being here and beginning their commitment to this important cause."" ""You will keep the U.S.-Israel relationship going strong",1307,1474
4,You know as a senator from New York and secretary of state Ive had the privilege of working closely with AIPAC members to strengthen and deepen Americas ties with Israel,1738,1907
5,"Now we may not have always agreed on every detail but weve always shared an unwavering unshakable commitment to our alliance and to Israels future as a secure and democratic homeland for the Jewish people."" ""And your support helped us expand security and intelligence cooperation develop the Iron Dome missile defense system build a global coalition to impose the toughest sanctions in the history on Iran and so much more",2049,2471
6,Since my first visit to Israel 35 years ago Ive returned many times and made many friends,2662,2751
7,"Ive worked with and learned from some of Israels great leaders although I dont think Yitzhak Rabin ever forgave me for banishing him to the White House balcony when he wanted to smoke."" ""Now Im here as a candidate for president and I know that all of you understand whats at stake in this election",2973,3270
8,Our next president will walk into the Oval Office next January and immediately face a world of both perils we must meet with strength and skill and opportunities we must seize and build on,3430,3618
9,"The next president will sit down at that desk and start making decisions that will affect both the lives and livelihoods of every American and the security of our friends around the world."" So we have to get this right",3822,4040
10,As AIPAC members you understand that while the turmoil of the Middle East presents enormous challenge and complexity walking away is not an option,4283,4429
11,Candidates for president who think the United States can outsource Middle East security to dictators or that America no longer has vital national interests at stake in this region are dangerously wrong,4719,4920
12,It would be a serious mistake for the United States to abandon our responsibilities or cede the mantle of leadership for global peace and security to anyone else,5187,5348
13,"""As we gather here three evolving threats Irans continued aggression a rising tide of extremism across a wide ark of instability and the growing effort to delegitimize Israel on the world stage are converging to make the U.S.-Israel alliance more indispensable than ever."" We have to combat all these trends with even more intense security and diplomatic cooperation",5531,5897
14,United States and Israel must be closer than ever stronger than ever and more determined than ever to prevail against our common adversaries and to advance our shared values,6098,6271
15,This is especially true at a time when Israel faces brutal terrorist stabbings shootings and vehicle attacks at home,6584,6700
16,Parents worry about letting their children walk down the street families live in fear,7052,7137
17,Just a few weeks ago a young American veteran and West Point graduate named Taylor Force was murdered by a Palestinian terrorist near the Jaffa Port,7467,7615
18,These attacks must end immediately and Palestinian leaders need to stop inciting violence stop celebrating terrorists as martyrs and stop paying rewards to their families,7922,8092
19,Because we understand the threats Israel faces we know we can never take for granted the strength of our alliance or the success of our efforts,8394,8537
20,Today Americans and Israelis face momentous choices that will shape the future of our relationship and of both our nations,8834,8956
21,The first choice is this are we prepared to take the U.S.-Israel alliance to the next level? This relationship has always been stronger and deeper than the headlines might lead you to believe,9244,9435
22,Our work together to develop the Iron Dome saved many Israeli lives when Hamas rockets began to fly,9714,9813
23,"""I saw its effectiveness firsthand in 2012 when I worked with Prime Minister Netanyahu to negotiate a seize fire in Gaza and if Im fortunate enough to be elected president the United States will reaffirm we have a strong and enduring national interest in Israels security",10047,10318
24,"And we will never allow Israels adversaries to think a wedge can be driven between us."" When we have differences as any friends do we will work to resolve them quickly and respectfully",10525,10709
25,We will also be clear that the United States has an enduring interest in and commitment to a more peaceful more stable more secure Middle East and we will step up our efforts to achieve that outcome,10932,11130
26,Indeed at a time of unprecedented chaos and conflict in the region America needs an Israel strong enough to deter and defend against its enemies strong enough to work with us to tackle shared challenges and strong enough to take bold steps in the pursuit of peace,11314,11577
27,"""Thats why I believe we must take our alliance to the next level",11818,11882
28,I hope a new 10-year defense memorandum of understanding is concluded as soon as possible to meet Israels security needs far into the future,12186,12326
29,That will also send a clear message to Israels enemies that the United States and Israel stand together united,12625,12735
30,"Its also why as president I will make a firm commitment to ensure Israel maintains its qualitative military edge."" ""The United States should provide Israel with the most sophisticated defense technology so it can deter and stop any threat",13012,13250
31,"That includes bolstering Israeli missile defenses with new systems like the Arrow 3 and Davids Sling and we should work together to develop better tunnel detection technology to prevent arms smuggling kidnapping and terrorist attacks."" ""One of the first things Ill do in office is invite the Israeli prime minister to visit the White House and I will send a delegation from the Pentagon and the Joint Chiefs to Israel forearly consultations",13366,13806
32,Lets also expand our collaboration beyond security,14005,14055
33,"Together we can build an even more vibrant culture of innovation that tightens the links between Silicon Valley and Israeli tech companies and entrepreneurs."" ""There is much Americans can learn from Israel from cybersecurity to energy security to water security and just on an everyday people to people level",14378,14686
34,And its especially important to continue fostering relationships between American and Israeli young people who may not always remember our shared past,14953,15103
35,They are the future of our relationship and we have to do more to promote that,15419,15497
36,"Many of the young people here today are on the front lines of the battle to oppose the alarming boycott divestment and sanctions movement known as BDS."" Particularly at a time when anti-Semitism is on the rise across the world especially in Europe we must repudiate all efforts to malign isolate and undermine Israel and the Jewish people",15702,16040
37,"""Ive been sounding the alarm for a while now",16277,16321
38,As I wrote last year to the heads of major American-Jewish organizations we have to be united in fighting back against BDS,16671,16793
39,Many of its proponents have demonized Israeli scientists and intellectuals even students,17126,17214
40,"To all the college students who may have encountered this on campus I hope you stay strong keep speaking out dont let anyone silence you bully you or try to shut down debate especially in places of learning like colleges and universities."" Anti-Semitism has no place in any civilized society",17466,17757
41,Not in America not in Europe not anywhere,18018,18059
42,"""Now all of this work defending Israels legitimacy expanding security and economic ties taking our alliance to the next level depends on electing a president with a deep personal commitment to Israels future as a secure democratic Jewish state and to Americas responsibilities as a global leader",18344,18639
43,Tonight youll hear from candidates with very different visions of American leadership in the region and around the world,18909,19029
44,Youll get a glimpse of a potential U.S,19402,19440
45,"foreign policy that would insult our allies not engage them and embolden our adversaries not defeat them."" For the security of Israel and the world we need America to remain a respected global leader committed to defending and advancing the international order an America able to block efforts to isolate or attack Israel",19690,20011
46,The alternative is unthinkable,20286,20316
47,"""Yes we need steady hands not a president who says hes neutral on Monday pro-Israel on Tuesday and who knows what on Wednesday because everythings negotiable",20696,20853
48,"Well my friends Israels security is non-negotiable."" ""I have sat in Israeli hospital rooms holding the hands of men and women whose bodies and lives were torn apart by terrorist bombs",21135,21318
49,Ive listened to doctors describe the shrapnel left in a leg an arm or even a head,21597,21678
50,Thats why I feel so strongly that America cant ever be neutral when it comes to Israels security or survival,21973,22081
51,We cant be neutral when rockets rain down on residential neighborhoods when civilians are stabbed in the street when suicide bombers target theinnocent,22394,22545
52,"Some things arent negotiable and anyone who doesnt understand that has no business being our president."" ""The second choice we face is whether we will have the strength and commitment to confront the adversaries that threaten us especially Iran",22830,23074
53,For many years weve all been rightly focused on the existential danger of Iran acquiring a nuclear weapon,23355,23460
54,"After all this remains an extremist regime that threatens to annihilate Israel."" ""Thats why I led the diplomacy to impose crippling sanctions and force Iran to the negotiating table and why I ultimately supported the agreement that has put a lid on its nuclear program",23728,23996
55,"Today Irans enriched uranium is all but gone thousands of centrifuges have stopped spinning Irans potential breakout time has increased and new verification measures are in place to help us deter and detect any cheating."" ""I really believe the United States Israel and the world are safer as a result but still as I laid out in a speech at the Brookings Institution last year its not good enough to trust and verify",24103,24518
