,sentence,start,end
0,Thank you for joining me today,0,30
1,This was going to be a speech on Hillary Clinton and how bad a President especially in these times of Radical Islamic Terrorism she would be,448,588
2,Even her former Secret Service Agent who has seen her under pressure and in times of stress has stated that she lacks the temperament and integrity to be president,960,1123
3,There will be plenty of opportunity to discuss these important issues at a later time and I will deliver that speech soon,1398,1519
4,But today there is only one thing to discuss: the growing threat of terrorism inside of our borders,1830,1929
5,"""The attack on the Pulse Nightclub in Orlando Florida was the worst terrorist strike on our soil since September 11th and the worst mass shooting in our countrys history."" So many people dead so many people gravely injured so much carnage such a disgrace",2176,2430
6,The horror is beyond description,2736,2768
7,The families of these wonderful people are totally devastated,3184,3245
8,Likewise our whole nation and indeed the whole world is devastated,3639,3705
9,We express our deepest sympathies to the victims the wounded and their families,4069,4148
10,"""We mourn as one people for our nations loss – and pledge our support to any and all who need it."" I would like to ask now that we all observe a moment of silence for the victims of the attack",4398,4590
11,"SILENCE ""Our nation stands together in solidarity with the members of Orlandos LGBT Community."" ""This is a very dark moment in Americas history."" A radical Islamic terrorist targeted the nightclub not only because he wanted to kill Americans but in order to execute gay and lesbian citizens because of their sexual orientation",4756,5082
12,It is a strike at the heart and soul of who we are as a nation,5308,5370
13,It is an assault on the ability of free people to live their lives love who they want and express their identity,5645,5757
14,It is an attack on the right of every single American to live in peace and safety in their own country,6015,6117
15,We need to respond to this attack on America as one united people – with force purpose and determination,6425,6529
16,But the current politically correct response cripples our ability to talk and think and act clearly,6834,6933
17,"""If we dont get tough and we dont get smart – and fast – were not going to have a country anymore -- there will be nothing left."" ""The killer whose name I will not use or ever say was born to Afghan parents who immigrated to the United States",7141,7383
18,His father published support for the Afghan Taliban a regime which murders those who dont share its radical views,7604,7717
19,"The father even said he was running for President of that country."" The bottom line is that the only reason the killer was in America in the first place was because we allowed his family to come here",7975,8174
20,"""That is a fact and its a fact we need to talk about."" We have a dysfunctional immigration system which does not permit us to know who we let into our country and it does not permit us to protect our citizens",8347,8555
21,We have an incompetent administration and if I am not elected President that will not change over the next four years -- but it must change and it must change now,8754,8916
22,With fifty people dead and dozens more wounded we cannot afford to talk around the issue anymore -- we have to address it head on,9157,9286
23,I called for a ban after San Bernardino and was met with great scorn and anger but now many are saying I was right to do so -- and although the pause is temporary we must find out what is going on,9485,9681
24,The ban will be lifted when we as a nation are in a position to properly and perfectly screen those people coming into our country,9869,9999
25,The immigration laws of the United States give the President the power to suspend entry into the country of any class of persons that the President deems detrimental to the interests or security of the United States as he deems appropriate,10235,10474
26,I will use this power to protect the American people,10750,10802
27,When I am elected I will suspend immigration from areas of the world when there is a proven history of terrorism against the United States Europe or our allies until we understand how to end these threats,11090,11294
28,After a full impartial and long overdue security assessment we will develop a responsible immigration policy that serves the interests and values of America,11562,11718
29,We cannot continue to allow thousands upon thousands of people to pour into our country many of whom have the same thought process as this savage killer,12015,12167
30,Many of the principles of Radical Islam are incompatible with Western values and institutions,12500,12593
31,Radical Islam is anti-woman anti-gay and anti-American,12984,13038
32,I refuse to allow America to become a place where gay people Christian people and Jewish people are the targets of persecution and intimidation by Radical Islamic preachers of hate and violence,13391,13584
33,"""Its not just a national security issue",13903,13942
34,"It is a quality of life issue."" If we want to protect the quality of life for all Americans – women and children gay and straight Jews and Christians and all people – then we need to tell the truth about Radical Islam",14218,14435
35,We need to tell the truth also about how Radical Islam is coming to our shores,14667,14745
36,We are importing Radical Islamic Terrorism into the West through a failed immigration system -- and through an intelligence community held back by our president,15049,15209
37,Even our own FBI Director has admitted that we cannot effectively check the backgrounds of the people we are letting into America,15519,15648
38,All of the September 11th hijackers were issued visas,16000,16053
39,Large numbers of Somali refugees in Minnesota have tried to join ISIS,16432,16501
40,The Boston Bombers came here through political asylum,16878,16931
41,"""The male shooter in San Bernardino – again whose name I wont mention -- was the child of immigrants from Pakistan and he brought his wife – the other terrorist - from Saudi Arabia through another one of our easily exploited visa programs."" Immigration from Afghanistan into the United States has increased nearly five-fold in just one year",17160,17500
42,According to Pew Research 99% of people in Afghanistan support oppressive Sharia Law,17744,17828
43,We admit many more from other countries in the region who share these same oppressive views,18186,18277
44,If we want to remain a free and open society then we have to control our borders,18599,18679
45,"Yet Hillary Clinton – for months and despite so many attacks – repeatedly refused to even say the words ""radical Islam"" until I challenged her yesterday to say the words or leave the race",18947,19134
46,"""However Hillary Clinton – who has been forced to say the words today after policies she supports have caused us so much damage – still has no clue what Radical Islam is and wont speak honestly about what it is."" She is in total denial and her continuing reluctance to ever name the enemy broadcasts weakness across the world",19283,19608
47,In fact just a few weeks before the San Bernardino slaughter Hillary Clinton explained her refusal to say the words Radical Islam,19797,19926
48,"Here is what she said: ""Muslims are peaceful and tolerant people and have nothing whatsoever to do with terrorism."" ""Hillary Clinton says the solution is to ban guns",20220,20385
49,They tried that in France which has among the toughest gun laws in the world and 130 were brutally murdered by Islamic terrorists in cold blood,20665,20808
50,Her plan is to disarm law-abiding Americans abolishing the 2nd amendment and leaving only the bad guys and terrorists with guns,21099,21226
51,"She wants to take away Americans guns then admit the very people who want to slaughter us."" I will be meeting with the NRA which has given me their earliest endorsement in a Presidential race to discuss how to ensure Americans have the means to protect themselves in this age of terror",21431,21716
52,The bottom line is that Hillary supports the policies that bring the threat of Radical Islam into America and allow it to grow overseas,21929,22064
53,"""In fact Hillary Clintons catastrophic immigration plan will bring vastly more Radical Islamic immigration into this country threatening not only our security but our way of life."" ""When it comes to Radical Islamic terrorism ignorance is not bliss – its deadly."" The Obama Administration with the support of Hillary Clinton and others has also damaged our security by restraining our intelligence-gathering and failing to support law enforcement",22256,22701
54,They have put political correctness above common sense above your safety and above all else,22930,23021
55,I refuse to be politically correct,23416,23450
56,I will do the right thing--I want to straighten things out and to Make America Great Again,23821,23911
57,The days of deadly ignorance will end and they will end soon,24246,24306
58,As President I will give our intelligence community law enforcement and military the tools they need to prevent terrorist attacks,24659,24788
59,We need an intelligence-gathering system second to none,25154,25209
60,That includes better cooperation between state local and federal officials – and with our allies,25606,25702
61,I will have an Attorney General a Director of National Intelligence and a Secretary of Defense who will know how to fight the war on Radical Islamic Terrorism – and who will have the support they require to get the job done,25970,26193
62,We also must ensure the American people are provided the information they need to understand the threat,26441,26544
63,The Senate Subcommittee on Immigration has already identified hundreds of immigrants charged with terrorist activities inside the United States since September 11th,26902,27066
64,"""Nearly a year ago the Senate Subcommittee asked President Obamas Departments of Justice State and Homeland Security to provide the immigration history of all terrorists inside the United States."" These Departments refused to comply",27398,27630
65,President Obama must release the full and complete immigration histories of all individuals implicated in terrorist activity of any kind since 9/11,27952,28099
66,The public has a right to know how these people got here,28449,28505
67,We have to screen applicants to know whether they are affiliated with or support radical groups and beliefs,28854,28961
68,We have to control the amount of future immigration into this country to prevent large pockets of radicalization from forming inside America,29283,29423
69,Even a single individual can be devastating just look at what happened in Orlando,29772,29853
70,"Can you imagine large groups? ""Truly our President doesnt know what he is doing",30213,30292
71,"He has failed us and failed us badly and under his leadership this situation will not get any better -- it will only get worse."" Each year the United States permanently admits more than 100000 immigrants from the Middle East and many more from Muslim countries outside the Middle East",30522,30806
72,Our government has been admitting ever-growing numbers year after year without any effective plan for our security,31068,31182
73,"""In fact Clintons State Department was in charge of the admissions process for people applying to enter from overseas."" Having learned nothing from these attacks she now plans to massively increase admissions without a screening plan including a 500% increase in Syrian refugees",31473,31751
74,This could be a better bigger version of the legendary Trojan Horse,32042,32109
75,"""We cant let this happen."" ""Altogether under the Clinton plan youd be admitting hundreds of thousands of refugees from the Middle East with no system to vet them or to prevent the radicalization of their children."" The burden is on Hillary Clinton to tell us why she believes immigration from these dangerous countries should be increased without any effective system to screen who we are bringing in",32313,32713
76,The burden is on Hillary Clinton to tell us why we should admit anyone into our country who supports violence of any kind against gay and lesbian Americans,32876,33031
77,The burden is also on Hillary Clinton to tell us how she will pay for it,33305,33377
78,Her plan will cost Americans hundreds of billions of dollars long-term,33736,33806
79,"""Wouldnt this money be better spent on rebuilding America for our current population including the many poor people already living here?"" ""We have to stop the tremendous flow of Syrian refugees into the United States – we dont know who they are they have no documentation and we dont know what theyre planning."" What I want is common sense",34063,34402
80,I want a mainstream immigration policy that promotes American values,34626,34694
81,"""That is the choice I put before the American people: a mainstream immigration policy designed to benefit America or Hillary Clintons radical immigration policy designed to benefit politically-correct special interests."" ""Weve got to get smart and tough and vigilant and weve got to do it now because later is too late."" Ask yourself who is really the friend of women and the LGBT community Donald Trump with his actions or Hillary Clinton with her words? Clinton wants to allow Radical Islamic terrorists to pour into our country—they enslave women and murder gays",34880,35445
82,"""I dont want them in our country."" The terrorist attack on the Pulse Night Club demands a full and complete investigation into every aspect of the assault",35542,35696
83,In San Bernardino as an example people knew what was going on but they used the excuse of racial profiling for not reporting it,35972,36099
84,We need to know what the killer discussed with his relatives parents friends and associates,36399,36490
85,We need to know if he was affiliated with any radical Mosques or radical activists and what if any is their immigration status,36804,36930
86,We need to know if he travelled anywhere and who he travelled with,37254,37320
87,"""We need to make sure every single last person involved in this plan – including anyone who knew something but didnt tell us – is brought to justice."" If it can be proven that somebody had information about any attack and did not give this information to authorities they must serve prison time ",37541,37835
88,America must do more – much more – to protect its citizens especially people who are potential victims of crimes based on their backgrounds or sexual orientations,38027,38189
89,It also means we must change our foreign policy,38525,38572
90,The decision to overthrow the regime in Libya then pushing for the overthrow of the regime in Syria among other things without plans for the day after have created space for ISIS to expand and grow,38871,39068
91,These actions along with our disastrous Iran deal have also reduced our ability to work in partnership with our Muslim allies in the region,39316,39455
92,That is why our new goal must be to defeat Islamic terrorism not nation-building,39772,39852
93,"""For instance the last major NATO mission was Hillary Clintons war in Libya",40200,40275
94,"That mission helped unleash ISIS on a new continent."" ""Ive said NATO needs to change its focus to stopping terrorism",40613,40729
95,"Since Ive raised that criticism NATO has since announced a new initiative focused on just that."" America must unite the whole civilized world in the fight against Islamic terrorism just like we did against communism in the Cold War",40997,41228
96,"""Weve tried it President Obamas way",41521,41556
97,"He gave the world his apology tour we got ISIS and many other problems in return."" ""Id like to conclude my remarks today by again expressing our solidarity with the people of Orlando who have come under attack."" When I am President I pledge to protect and defend all Americans who live inside of our borders",41793,42100
98,Wherever they come from wherever they were born all Americans living here and following our laws will be protected,42305,42419
99,America will be a tolerant and open society,42759,42802
100,America will also be a safe society,43180,43215
101,We will protect our borders at home,43594,43629
102,We will defeat ISIS overseas,44011,44039
103,We will ensure every parent can raise their children in peace and safety,44399,44471
104,We will make America rich again,44842,44873
105,We will make America safe again,45266,45297
106,We will make American Great Again,45701,45734
107,Thank you,46149,46158
108,"The media talks about ""homegrown"" terrorism but Islamic radicalism and the networks that nurture it are imports from overseas",46537,46662
109,"""Yes there are many radicalized people already inside our country as a result of the poor policies of the past",46980,47090
110,"But the whole point is that it will be much much easier to deal with our current problem if we dont keep on bringing in people who add to the problem."" For instance the controversial Mosque attended by the Boston Bombers had as its founder an immigrant from overseas charged in an assassination plot",47267,47566
111,This shooter in Orlando was the child of an immigrant father who supported one of the most repressive regimes on Earth,47790,47908
112,"Why would we admit people who support violent hatred? ""Hillary Clinton can never claim to be a friend of the gay community as long as she continues to support immigration policies that bring Islamic extremists to our country who suppress women gays and anyone who doesnt share their views."" ""She cant have it both ways",48115,48433
113,"She cant claim to be supportive of these communities while trying to increase the number of people coming in who want to oppress them."" How does this kind of immigration make our life better? How does this kind of immigration make our country better? Why does Hillary Clinton want to bring people here—in vast numbers—who reject our values? ""Immigration is a privilege and we should not let anyone into this country who doesnt support our communities – all of our communities."" America has already admitted four times more immigrants than any country on earth and we continue to admit millions more with no real checks or scrutiny",48401,49031
114,"""Not surprisingly wages for our workers havent budged in many years."" ""So whether its matter of national security or financial security we cant afford to keep on going like this",49068,49245
115,"We owe $19 trillion in debt and no longer have options."" All our communities from all backgrounds are ready for some relief",49520,49643
116,This is not an act of offense against anyone; it is an act of defense,49938,50007
117,I want us all to work together including in partnership with our Muslim communities,50350,50433
118,But Muslim communities must cooperate with law enforcement and turn in the people who they know are bad – and they do know where they are,50721,50858
119,I want to fix our schools roads bridges and job market,51167,51221
