,sentence,start,end
0,Thank you for the opportunity to speak with you,0,47
1,"""Today Im going to outline a plan for American economic revival – it is a bold ambitious forward-looking plan to massively increase jobs wages incomes and opportunities for the people of our country."" My plan will embrace the truth that people flourish under a minimum government burden and it will tap into the incredible unrealized potential of our workers and their dreams",480,855
2,"""Right now 92 million Americans are on the sidelines outside the workforce and not part of our economy",1064,1166
3,"Its a silent nation of jobless Americans."" Look no further than the city of Flint where I just visited",1492,1594
4,The jobs have stripped from this community and its infrastructure has collapsed,1922,2001
5,In 1970 there were more than 80000 people in Flint working for GM – today it is less than 8000,2321,2415
6,Now Ford has announced it is moving all small car production to Mexico,2723,2793
7,"""It used to be cars were made in Flint and you couldnt drink the water in Mexico",3086,3166
8,"Now the cars are made in Mexico and you cant drink the water in Flint."" We are going to turn this around",3444,3548
9,My economic plan rejects the cynicism that says our labor force will keep declining that our jobs will keep leaving and that our economy can never grow as it did once before,3797,3970
10,"""We reject the pessimism that says our standard of living can no longer rise and that all thats left to do is divide up and redistribute our shrinking resources."" Everything that is broken today can be fixed and every failure can be turned into a great success",4149,4409
11,Jobs can stop leaving our country and start pouring in,4672,4726
12,Failing schools can become flourishing schools,5133,5179
13,Crumbling roads and bridges can become gleaming new infrastructure,5577,5643
14,Inner cities can experience a flood of new jobs and investment,6030,6092
15,And rising crime can give way to safe and prosperous communities,6479,6543
16,All of these things and so much more are possible,6911,6960
17,But to accomplish them we must replace the present policy of globalism – which has moved so many jobs and so much wealth out of our country – and replace it with a new policy of Americanism,7227,7416
18,Under this American System every policy decision we make must pass a simple test: does it create more jobs and better wages for Americans? If we lower our taxes remove destructive regulations unleash the vast treasure of American energy and negotiate trade deals that put America First then there is no limit to the number of jobs we can create and the amount of prosperity we can unleash,7546,7934
19,America will truly be the greatest place in the world to invest hire grow and to create new jobs new technologies and entire new industries,8080,8219
20,"""Instead of driving jobs and wealth away America will become the worlds great magnet for innovation and job creation."" ""My opponents plan rejects this optimism",8520,8679
21,"She offers only more taxing regulating more spending and more wealth redistribution – a future of slow growth declining incomes and dwindling prosperity."" ""The only people who get rich under Hillary Clintons scheme are the donors and the special interests."" ""In Hillary Clintons America we have surrendered our status as the worlds great economy and we have surrendered our middle class to the whims of foreign countries."" ""Not one single idea she has will create one net American job or create one new dollar of American wealth for our workers",8792,9336
22,The only thing she can ever offer is a welfare check,9466,9518
23,"Our plan will produce paychecks and theyre going to be great paychecks for millions of people now unemployed."" ""In the course of this campaign I have travelled all across this country and Ive met the most amazing people",9802,10021
24,"Every day Ive seen the goodness and character of our country and brave citizens proudly fighting through hard times and difficult circumstances."" ""In many parts of our country the hard times never seem to end",10241,10449
25,"Ive visited cities and towns in upstate New York where half the jobs have left and moved to other countries."" Politicians have abandoned these places all over our country and the people who live there",10681,10881
26,Worse still politicians have heaped scorn and disdain on these wonderful Americans,11194,11276
27,My opponent described tens of millions of American citizens as deplorable and irredeemable – how can Hillary Clinton seek to lead this country when she considers its citizens beyond redemption? The hardworking people she calls deplorable are the most admirable people I know: they are cops and soldiers teachers and firefighters young and old moms and dads blacks whites and Latinos – but above everything else they are all American,11495,11927
28,They love their families they love their country and they want a better future,12110,12188
29,"""These are the forgotten men and women of America",12520,12569
30,"People who work hard but dont have a voice."" I am running to be their voice and to fight to bring prosperity to every part of this country",12863,13001
31,"""Too many of our leaders have forgotten that its their duty to protect the jobs wages and well-being of American workers before any other consideration."" ""Im not running to be President of the world",13236,13434
32,"Im running to be President of the United States – and as your President I will fight for every last American job."" We are the nation that tamed the West dug out the Panama Canal won two World Wars and put a man on the moon",13621,13843
33,"""Its time to start thinking big once again."" ""Thats why I believe it is time to establish a national goal of reaching 4% economic growth."" ""In working with my economic team weve put together a plan that puts us on track to achieve that goal",13982,14222
34,Over the next ten years our economic team estimates that under our plan the economy will average 3.5% growth and create a total of 25 million new jobs,14430,14580
35,"You can visit our website to see the math."" This growth means that our jobs plan including our childcare reforms will be completely paid-for in combination with proposed budget savings",14836,15020
36,It will be deficit neutral,15348,15374
37,If we reach 4% growth it will reduce the deficit,15783,15831
38,It will be accomplished through a complete overhaul of our tax regulatory energy and trade policies,16216,16315
39,Right now under Obama-Clinton policies the economy grew only 1.1 percent last quarter – that translates to millions of lost jobs,16651,16779
40,This is the weakest so-called recovery since the Great Depression,17135,17200
41,Over the last 7 years the economy grew only 2.1 percent the slowest period in seventy years,17553,17644
42,Had the economy grown under Obama at the same rate as Reagan it would have meant 10 million more jobs,17951,18052
43,Perhaps most shockingly 1 in 6 men aged 18-34 are either in jail or out of work,18358,18437
44,Meanwhile another 2 million Hispanic-Americans have been added to the ranks of those in poverty,18758,18853
45,"""On top of it all the Obama-Clinton policies have doubled the national debt",19193,19268
46,"It took more than 230 years for the United States to accumulate its first $10 trillion dollars in debt – it took President Obama only eight years to add another $10 trillion."" Now it would be one thing if that money had been used to completely rebuild our nation our military and our infrastructure",19499,19797
47,Instead the opposite happened,20051,20080
48,We doubled our debt and in return we have dilapidated infrastructure failing schools a badly depleted military and another 14 million people who have left the workforce,20434,20602
49,Never has so much money been spent so poorly,20942,20986
50,"""But were going to turn that all around",21362,21401
51,"Heres how."" It begins with bold new tax reform",21753,21799
52,As outlined in Detroit our tax plan will greatly simplify the code and reduce the number of brackets from 7 to 3,22089,22201
53,The 3 new brackets will be 12 25 and 33 but low-income Americans will pay no income tax at all – in fact our plan will remove millions and millions of workers from the income tax rolls entirely,22411,22604
54,By lowering rates streamlining deductions and simplifying the process we will add millions of new jobs,22878,22980
55,"""In addition because we have strongly capped deductions for the wealthy and closed special interest loopholes the tax relief will be concentrated on the working and middle class taxpayer",23314,23500
