,sentence,start,end
0,"""There is no excuse for whats happening in Flint."" The drinking water in Flint Michigan is poisonous",0,100
1,For the last two years the city of 99000 has repeatedly experienced water crises,542,622
2,And recently residents discovered that their water contains unsafe amounts of lead—900 times the EPA maximum,1054,1162
3,In that time the number of children suffering from lead poisoning in Flint—a city where 40 percent of people live at or below the poverty line and 56 percent of the population is African American—has nearly doubled,1455,1669
4,People all over the country are trying to figure out how this happened—and how we can make sure it never happens again,1918,2036
5,"When Hillary Clinton appeared on ""The Rachel Maddow Show"" Rachel Maddow asked what she thought about the situation in Flint",2349,2472
6,Over the past week members of Hillarys campaign staff have been in Flint talking to officials about the problem,2791,2902
7,"""You sent some staff members to meet with the mayor of Flint",3232,3292
8,"If you were president now would you do something in terms of the response that isnt already being done?"" Rachel asked Hillary",3611,3736
9,"""I am just outraged by this"" Hillary said",4069,4110
10,"""We need to test kids"" Hillary said ""provide quickly whatever health care they can get whatever antidote is possible and we need a fund for education",4433,4582
11,If these kids have been too exposed the damage may be irreversible,4906,4972
12,"Well have to do more.""  The Justice Department is investigating this crisis in Flint",5322,5405
13,Hillary has said that the people of Flint deserve to know what Governor Snyder knew and when he knew it,5732,5835
14,And she believes that officials at every level of government need to be held accountable for what happened,6159,6265
15," ""Right now Hillary is focused on helping the residents of Flint",6590,6653
16,She has called on the state of Michigan to pay for clean water until the city has access to safe drinking water again,6970,7087
17,"Shes also called on the governor to ask the Obama Administration to immediately set up a health monitoring and surveillance system in order to test Flint residents especially children for lead poisoning."" ",7481,7685
