,sentence,start,end
0,Mikey Cole experienced our broken criminal justice system,0,57
1,He knows Hillary will fix it,472,500
2,----- Just a few blocks away from the New York City projects he grew up in Mikey Cole serves customers while bragging on the sixth grader who has just walked into his ice cream shop Mikey Likes It,915,1111
3,"""This little man is a genius!"" Mikey says gesturing with his ice cream scoop as the students mother stands in the doorway smiling",1378,1507
4,"""Tell them what you want to be when you grow up!"" ""A nuclear astrophysicist"" the kid says proudly",1805,1902
5,"""I just started at a new school."" Everyone who comes into Mikey Likes It is greeted like an old friend by Mikey the owner who works behind the counter whenever he gets the chance",2160,2338
6,He interrogates one young man about whether hes staying out of trouble in school,2617,2697
7,"""Ive heard some stories"" Mikey tells him",3040,3080
8,He gives another a high-five when he tells Mikey hes got straight As in school,3420,3498
9,"""You know if you keep those up you can bring your report card here at the end of the year and get some free ice cream right?"" Mikey asks",3767,3903
10,The young man nods telling Mikey hell be back for a free scoop,4163,4225
11,"""Thats what I like to hear!"" ""I spent six months in Rikers"" he says referring to New York Citys massive prison complex on Rikers Island",4526,4661
12,"""Marijuana possession with intent to sell",4977,5018
13,It was a dark time in my life,5389,5418
14,"Im not proud of it."" When Mikey was released—""on good behavior with eight years probation"" he adds smiling—he had a difficult time getting back on his feet",5732,5887
15,"""I couldnt get a job",6198,6218
16,Every job application has this little box that you have to check if youve ever been incarcerated,6556,6652
17,And I know when I check that box thats it,6964,7005
18,Im not getting that job,7338,7361
19,"One day I stopped and said??why dont I just start my own business and do this on my own?"" When former prisoners try to re-enter the job market many discover a new hurdle: Job applications will often require them to check a box disclosing that they have criminal record",7610,7878
20,And sometimes job applicants that check that box are automatically written off by employers,8140,8231
21,"""The box"" creates a huge barrier to reentry for former prisoners—and not just because of the effect it has on employment: the box appears on many housing applications too making it difficult for some former inmates to even find a place to live",8518,8761
22,The unemployment rate for African Americans is double the rate for white Americans—and has been for quite some time,9017,9132
23,And an African American college graduate without a criminal record has the same employment prospects as a white high-school dropout or a white person with a prison record according to a 2014 study by the Young Invincibles a nonpartisan education and economic opportunity advocacy group,9394,9679
24,And even though African Americans make up about 13 percent of the U.S,9959,10028
25,population 37 percent of the male prison population is black and black women are incarcerated at twice the rate of white women,10373,10499
26,Eventually Mikey became so fed up with being turned down for job after job that he decided to go around it?by starting his own business,10781,10916
27,"""After discovering a family recipe for vanilla ice cream Mikey handed out samples to his friends and neighbors",11211,11321
28,When they told him that the ice cream was good—really good—he decided to start selling it out of his apartment,11639,11749
29,"It was an instant success and before long Mikey didnt have to worry about being turned down for jobs."" ""Mikey Likes It has been incredibly successful",12041,12190
30,But Mikeys story is far from the norm,12524,12561
31,Because of the many barriers they face such as housing and employment discrimination many former prisoners have an extremely difficult time transitioning back to their lives,12905,13078
32,"Mikey wants to use his business to help people who find themselves in the same position he was once in."" ""I want to put Mikey Likes It in prison towns and work with the system and the halfway houses so that while people are getting rehabilitated they can work in my ice cream shops",13266,13547
33,"That way when they go home theyve got something on their resume so that little box doesnt hold them back so much."" Hillary is committed to breaking down barriers for every American and has proposed policies to make sure former prisoners are given the second chance they deserve",13674,13951
34,"Her criminal justice reform agenda includes ""banning the box"" so that people applying for jobs with the federal government and federal contractors will be able to demonstrate their qualifications before theyre asked about their records and creating initiatives that help former prisoners get back on their feet once theyre released",14109,14440
35,"""Talking about the issues that get to people once theyre out to me shows that she really understands it",14690,14793
36,"She gets that we have to make sure people are able to live productive lives once theyre released"" Mikey says",15106,15214
37,"""Thats huge."" ""Hillarys plan also addresses the issues former prisoners face that arent talked about often such as state laws that prohibit former prisoners from voting."" ""Shes been speaking out about giving the right to vote back to us and thats so important to me",15479,15744
38,"Its not something you see people talk about often."" Mikeys tribute to Hillary is a twist on his classic ""Mac Daddy"" sundae: Chocolate ice cream chocolate chips and chocolate marshmallows sandwiched between two chocolate waffles (with crushed Oreos mixed into the waffle batter) topped with chocolate whipped cream and a chocolate drizzle and finished with a chocolate-covered cherry",15863,16245
39,He plans to spend the next year advertising the Mac Daddy Victory as a way to get out the vote for Hillary and believes advertising the sundae will give him an opportunity to tell his customers how Hillary will break down barriers in for people in his community,16383,16644
40,He hopes that one day he will be able to join them at polls again,16883,16948
41,"""Maybe Ill get to re-elect President Hillary in 2020 right?"" Mikey says with a smile as he serves up one of his ice cream sandwiches to a regular",17345,17490
