,sentence,start,end
0,"""Thank you! Wow! Hello Akron! Wow! I am so excited! Its just fabulous being back here again",0,91
1,I am so grateful to all of you,504,534
2,I want to thank your mayor Mayor Horrigan,947,988
3,Thank you for welcoming me here,1401,1432
4,I want to thank two great members of Congress who fight for Akron fight for Cleveland fight for Youngstown fight for Ohio and America Congresswoman Marcia Fudge and Congressman Tim Ryan,1753,1938
5,"""Now Im pretty excited about being here today",2257,2302
6,And I was especially honored to receive the endorsement of LeBron James,2659,2730
7,Now I may become president but he will be king of Ohio for as long as there is a king,3057,3142
8,Im obviously delighted to be endorsed by someone who has demonstrated such leadership and such extraordinary ability,3455,3571
9,But Ill tell you what really moved me the most is hes given back to his hometown,3895,3975
10,He has advocated for small businesses for kids giving kids more opportunities,4320,4397
11,Hes spoken out on behalf of criminal justice reform,4748,4799
12,He is someone who uses the platform he has earned because he has worked so hard over so many years to speak out and speak up for those who may not have a voice,5081,5240
13,"So I am truly honored to have his support and especially to be able to tell people in his hometown how I am looking forward not just to watch him play basketball but to continue to be a leader in so many different ways."" ""Now we do have an important election coming up",5388,5656
14,Who here is planning to vote? Well that is very good news because this is the most consequential election I think in our lifetimes,5843,5973
15,The choice could not be clearer and we need everybody to show up,6264,6328
16,And how many of you still have to register to be able to vote? Everybody here registered? Well I want you to talk to your friends because the deadline for registering in Ohio is October 11th,6595,6785
17,Thats just a little over a week away,7055,7091
18,"And if youre not sure whether or not someone you know is registered or maybe you yourself want to be absolutely positive you can go to iwillvote.com – see that sign over there? You can go to iwillvote.com and confirm your registration and register if you need to."" ""So lets get everybody you know to register and maybe start voting when early voting starts on October the 12th because we have just 36 days left",7269,7679
19,Thirty-six days now we are reaching out,7869,7908
20,Were making phone calls,8275,8298
21,Were knocking on doors,8673,8695
22,If you want to get involved you can go to my website hillaryclinton.com,9040,9111
23,Sign up to be part of this campaign in the next 36 days,9430,9485
24,"You can text join j-o-i-n at 47246 and get involved because we are running to win Ohio in this election."" ""And everybody everybody in the campaign is crisscrossing Ohio",9784,9952
25,My daughters been here a bunch,10265,10295
26,Tim Kaine and his wonderful wife Anne have been here,10658,10710
27,My husbands coming back tomorrow for a two-day bus tour through Ohio,11049,11117
28,"And I will be back because we care about Ohio and we want to make sure Ohio makes the best choice for the future of the people of this great state."" ""Now Im going to close this campaign the way that I started my career a long time ago fighting for kids and families standing up for people who may need a little extra boost in life making sure that this country delivers on the promise of the American dream",11256,11662
29,See I believe the American dream is big enough for everybody,11820,11880
30,"If youre willing to work for it and do your part you should be able to get ahead and stay ahead in America."" ""Now my opponent and I have a really different view about what it takes to get ahead and stay ahead and that may be because we have very different life experiences",12094,12366
31,And thats okay,12624,12638
32,People have different families different views of the world,13017,13076
33,But heres what I have noticed,13445,13474
34,I have noticed that he always puts himself first,13851,13899
35,And maybe thats because he was born into a millionaire family,14275,14336
36,He started his business with a $14 million loan from his father,14676,14739
37,His father bailed him out; apparently thats a pattern you got to be bailed out when you do business with him,15057,15165
38,"And he then has taken advantage of every single element of our tax code of our economy that he could."" ""And along the way along the way he has stiffed people – small businesses and workers and contractors",15393,15597
39,And thats part of the reason I take this election so seriously,15862,15924
40,My dad was a small businessman,16258,16288
41,My grandfather was a factory worker,16646,16681
42,And so my dad when he got out of the Navy in World War II he started a small business,17007,17092
43,He started a printing business,17412,17442
44,He printed fabrics for draperies,17799,17831
45,And he worked really hard,18186,18211
46,He had a print plant in Chicago – no natural light no windows just a long room where there were two big long tables and the fabric would be laid out on them,18499,18655
47,And then if youve ever seen silkscreens thats what he did,18917,18974
48,You take the silkscreen,19296,19319
49,You put it down,19648,19663
50,You pour the paint in,19993,20014
51,You take the squeegee,20340,20361
52,You go across,20687,20700
53,You lift it up,21027,21041
54,You go down to the end of one long table you start on the end of the other long table,21323,21408
55,And then if it was going to be two colors you would add another color doing exactly the same thing,21659,21757
56,It was before there was machines,22065,22097
57,My dad couldnt have afforded that anyway,22442,22482
58,"But he worked really hard and he produced a good middle class life for our family."" ""And so when I think about the way that my opponent has taken advantage of people I got to tell you I am really grateful my dad never got a contract from him because I have met people he stiffed",22709,22987
59,I have met people,23213,23230
60,Im talking painters and plumbers,23603,23635
61,Im talking dishwashers marble installers glass installers architects a man who sold him pianos for one of his casinos,23977,24094
62,He wouldnt pay them,24443,24462
63,"Now you got to stop and ask yourself what kind of person does that? Somebody who works hard and has a contract which they expect to be honored."" ""And so I met one of the men",24741,24914
64,I met a man who had a small family business installed the glass in one of those casinos submitted the bill and Trump said no,25137,25261
65,were not going to pay it,25547,25571
66,And the man was stunned as so many hundreds and hundreds of people have been,25897,25973
67,And then they come back the Trump organization or Trump himself and say okay well give you 10 cents 20 cents maybe 30 cents on the dollar,26240,26377
68,Now some of those small businesses they couldnt afford that,26685,26744
