,sentence,start,end
0,"""Thank you",0,10
1,Thank you everybody,413,432
2,Thank you,835,844
3,Unbelievable,1247,1259
4,Thank you very much,1662,1681
5,Thank you very much,2084,2103
6,Its a great honor,2506,2523
7,Thank you,2926,2935
8,""" n Amazing",3338,3349
9,Amazing,3752,3759
10,"What great people.n ""Were going to bring back our jobs to Pennsylvania",4162,4232
11,Were going to bring back our jobs to the United States,4598,4652
12,""" n ""Going to bring back our jobs folks",4994,5033
13,Ive looked at the numbers and I see whats happening in Pennsylvania,5370,5437
14,"I see whats happening all over our country.n"" ""You look at New York state you look at New England you look anywhere in the country where you want to go to all over its the same",5697,5873
15,Manufacturing way down jobs way down,6162,6198
16,"You go to other countries theyre taking our companies theyre taking our jobs.n"" ""People are right now working harder than theyve ever worked",6528,6668
17,Eighteen years ago they made more money in real wages 18 years think of it,6988,7062
18,Eighteen years ago many of the people in this incredibly big room and thank you for being here you know its 93 degrees out,7347,7469
19,""" n ""And they still have a lot of people trying to get in I dont know if they can get them in",7703,7796
20,Should we let them in? Just let them in,8059,8098
21,""" n ""But 18 years ago people were making more money in real wages than they make today",8391,8477
22,And today theyre working two jobs some people are working three jobs,8781,8849
23,"So theyre older and theyre working harder and theyre making less money all right? A friend of mine Ive been telling this story over the last month because its better than going to Wharton or better than going to Harvard and asking them to do a study because you learn it in three minutes.n"" ""But let me just tell you",9061,9377
24,Right now Mexico and other countries are building facilities plants the likes of which youve never seen,9565,9668
25,Were going to build the wall dont worry were going to build the wall were going to build it were going to build it,9949,10063
26,""" n ""But a friend of mine and actually a supporter big supporter great guy",10339,10413
27,He builds plants thats what he does he builds plants,10732,10784
28,He doesnt want to build apartments he doesnt want to build office buildings he wants to build plants,11092,11192
29,And hes just about the biggest there is,11512,11551
30,And I said how are things going? He said very well how are you doing in the U.S.? Not good,11853,11943
31,"How are you doing in Mexico?n"" ""He said Donald do you want to see its the eighth wonder of the world",12207,12307
32,They are building plants the likes of which Ive never seen,12613,12671
33,Hes building some of the greatest plants big—you look at Ford moving vast operations to Mexico,12996,13090
34,The plants,13429,13439
35,You look at—look at take a look,13814,13845
36,By the way millions of jobs thousands of companies over the years theyve left us,14177,14257
37,And we have a few things,14585,14609
38,We have unemployment we have empty plants I saw up in New York state I saw it in Pennsylvania you were great to meet you voted a big victory for Donald Trump thank you,14881,15048
39,""" n ""That was a big victory",15312,15339
40,"I mean I assumed I was going—if I dont win Pennsylvania—and by the way I was talking to our great Congressman and where is he? Hes here some place where is he? "" n ""He loves the people and I have to say of all of Pennsylvania he wants to see this state do well",15548,15808
41,Thank you,16022,16031
42,But just talking back to a few of my friends that live here we have a few of the friends and we see whats happened with General Electric where theyre cutting way back,16309,16475
43,Not going to happen,16758,16777
44,And you know why theyre cutting back its one reason,17125,17176
45,"Because we dont take care of our miners and were not producing coal.n"" ""And they dont need to make those big big beautiful you could call them locomotives I guess right? Whatever the hell they are theyre big and theyre powerful and they dont need them like they used to because we dont make our government work for us",17400,17717
46,Theyre not working for us,17954,17979
47,Theyre working for others theyre not working for us,18334,18385
48,"So when General Electric goes out and you see the numbers I see the numbers and its about coal so I just left parts of Virginia and West Virginia and the coal industrys decimated.n"" ""The miners are out of work theyre totally out of work",18636,18872
49,I mean there will be no such thing as coal in this country pretty soon,19105,19175
50,"And were talking clean coal were talking clean coal.n"" ""So I was with the miners we have such tremendous support West Virginia the mining parts of Virginia",19460,19615
51,All over Ohio because Hillary Clinton made the statement not so long ago,19920,19992
52,A number of months she said were going to put the mines and miners out of business,20302,20384
53,"All right? Going to put the mines and the miners – so "" n ""So were not going to let that happen",20649,20744
54,Were not going to let that happen and were not going to let it happen in Pennsylvania because you know what? A lot of your miners have already lost their jobs but you have a lot of other jobs that are very reliant on the mines,20933,21159
55,Like as an example General Electric,21402,21437
56,And what were going to do folks is going to be so special,21753,21810
57,Were going to bring it back,22124,22151
