,sentence,start,end
0,"""Todays report that Trumps organization did business with a sanctioned Iranian bank—one that has played a role in supporting Irans nuclear program and supported groups like Hezbollah and Hamas—shows yet again that Trump puts his own business interests ahead of the national interest",0,282
1,This report exposes Trumps hypocrisy on Iran,677,721
2,As with Cuba he talks a big game but when it comes to making a buck hell deal with anyone,1072,1161
3,"The conflicts of interest presented by Trumps business and his own desire to boost his bottom line above all else demonstrate clearly why voters should know more about Trumps business deals and what they mean for how hell govern."" ?Please find the full article below: ""Donald Trumps real estate organization rented New York office space from 1998 to 2003 to an Iranian bank that U.S",1351,1733
4,"authorities have linked to terrorist groups and Irans nuclear program."" ""Trump inherited Bank Melli one of Irans largest state-controlled banks as a tenant when he purchased the General Motors Building on Fifth Avenue in Manhattan according to public records reviewed by the International Consortium of Investigative Journalists and the Center for Public Integrity",1823,2187
5,The Trump Organization kept the bank on as a tenant for four more years after the U.S,2448,2533
6,"Treasury Department designated Bank Melli in 1999 as being controlled by the Iranian government."" ""U.S",2908,3010
7,officials later alleged that Bank Melli had been used to obtain sensitive materials for Irans nuclear program,3361,3470
8,U.S,3878,3881
9,"authorities also alleged that the bank had been used between 2002 and 2006 to funnel money to a unit of the Iranian Revolutionary Guard that has sponsored terrorist attacks — a period that overlapped with the time the bank rented office space from Trump."" ""The Trump Organizations dealings with the Iranian bank shed more light onxa0"" xa0wide-ranging business interests which sometimes stand at odds with his blunt declarations on the campaign trail",4100,4549
10,"Trump has denounced Iran as a ""big enemy"" blasted Hillary Clinton for not taking a harder line against the Iranian regime and charged that donations from foreign governments to the Clinton Foundation amounted to evidence of corruption",4689,4923
11,His five-year stint as Bank Mellis landlord provides an example of the Trump Organization itself doing business with a government hostile to the United States,5208,5366
12,"""Its a pretty hypocritical position to take"" said Richard Nephew who served from 2013 to 2015 as principal deputy coordinator of sanctions policy at the U.S",5675,5831
13,State Department and spent nearly a decade working on Iran sanctions in the administrations of George W,6151,6254
14,Bush and Barack Obama,6638,6659
15,"""It suggests that his principles are pretty flexible when it comes to him getting paid."" Axa0 ""xa0obtained by ICIJ indicates that Bank Mellis rent on more than 8000 square feet on the GM Buildings 44th floor may have topped half a million dollars a year."" The legal ramifications of the Trump Organization taking rent payments from Bank Melli are unclear",6896,7250
16,At the time the U.S,7482,7501
17,had a sweeping embargo in place which prohibited Americans from doing business with Iran including receiving rent payments,7922,8044
18,However some Iranian organizations were granted licenses exempting specific transactions from sanctions,8436,8539
19,If the payments were licensed it may have been legally difficult for the Trump Organization to evict the bank,8973,9082
20,"""The Treasury Department does not publicly disclose individual licenses granting companies exemptions from sanctions rules",9493,9615
21,"The Treasury Department the Trump campaign and Bank Melli all declined to answer whether the agency had issued a license to the Trump Organization or the bank permitting rent payments during Trumps ownership of the building."" The Trump campaign declined to answer any questions about Bank Melli for this story but said Trump would take steps to avoid any conflicts of interest with his business dealings if he is elected president",9816,10246
22,"""Mr",10478,10481
23,"Trumps sole focus is and will be on making our country great again"" campaign spokeswoman Hope Hicks said in an email",10832,10948
24,"""He has already committed to putting his assets in a blind trust and will have no involvement whatsoever in the Trump Organization."" Bank Melli did not respond to repeated telephone and email inquiries by ICIJ to its offices in Tehran London and Paris",11201,11452
25,"Bank Mellis office in the GM Building was listed by the Treasury Department among financial institutions ""owned or controlled"" by the Iranian government and subject to U.S",11702,11873
26,economic sanctions according to the Code of Federal Regulations from the yearsxa0 xa0throughxa0 ,12237,12332
27,Trump owned the GM Building fromxa0 xa0untilxa0  New York City property records show,12752,12835
28,Under U.S,13258,13267
29,sanctions rules Bank Melli was forbidden from conducting banking transactions within the U.S,13701,13793
30,but the bank may have maintained its New York offices in the hope that the U.S,14171,14249
31,government would someday ease sanctions against Iranian businesses,14635,14701
32,"""The bank moved out of the GM Building sometime after 2003",15103,15161
33,A spokesperson for Boston Properties Inc,15561,15601
34,"which is currently the buildings majority owner said Bank Melli was not a tenant when Boston Properties and other partners bought the building in 2008."" U.S",15963,16119
35,sanctions against Iran date back to the Iranian Revolution in 1979 when Islamic fundamentalists seized power and held more than 50 Americans hostage for more than a year,16411,16580
36,After briefly lifting restrictions when the hostages were released President Ronald Reagan designated Iran as a state sponsor of terrorism and imposed new sanctions in 1984 and 1987,16873,17054
37,At the time Donald Trump called for the U.S,17376,17419
38,take a tougher line against the Iranian regime,17781,17827
39,"""In 1987 he suggested in a speech in New Hampshire that the U.S",18162,18225
40,"should attack Iran and seize some of its oil fields to hit back for what he described as Irans bullying of America."" ""Id be harsh on Iran",18510,18647
41,"Theyve been beating us psychologically making us look a bunch of fools"" Trump told The Guardian in 1988",18921,19024
42,"""Itd be good for the world to take them on."" In the years that followed Iran stepped up its support for international terrorist attacks according to authorities in the U.S",19310,19481
43,and other Western nations,19798,19823
44,In 1994 a suicide bomber killed 85 people at a Jewish center in Buenos Aires an attack that Argentine prosecutors later charged was coordinated by the Iranian government,20175,20344
45,In 1996 a truck bomb killed 19 American servicemen at the Khobar Towers apartment complex in Saudi Arabia,20644,20749
46,A U.S,21139,21144
47,"court later held that the bombing had been ""planned funded and sponsored by senior leadership in the government of the Islamic Republic of Iran."" As Iran supported terror attacks abroad the U.S",21482,21675
48,moved to punish the regime economically,22019,22058
49,President Bill Clinton approved a sweeping embargo in 1995 that banned Americans from conducting trade with Iranian businesses,22445,22571
50,"""Bank Melli one of Irans largest state-owned banks had long had an office in the GM Building in midtown Manhattan",22919,23032
51,"In 1998 Trumps real estate organization bought the building and inherited Bank Melli as a tenant."" ""It is not clear if Trump knew personally that Bank Melli was renting an office from his company but he was the Trump Organizations xa0chairman and president and has described himself as a hands-on manager who pays attention to details."" ""Nephew who worked on sanctions and nuclear nonproliferation issues for the U.S",23211,23627
52,government from 2003 to 2015 said there was less awareness in the 1990s about Irans nuclear program and the role of banks in financing terrorism,23809,23953
53,"But he said that accepting payments from Bank Melli should have raised a red flag even in 1998."" ""Should someone in America have known better than to do business with Iran? Yeah"" Nephew said",24212,24402
54,George Ross the longtime executive vice-president of the Trump Organization said he was not aware that Bank Melli had been a Trump tenant,24671,24808
55,"""We had any number of tenants in the GM Building"" Ross said in a brief telephone interview",25118,25208
56,"""They might have been in there but I have no knowledge of them."" Emanuele Ottolenghi an expert on Iran at the Foundation for the Defense of Democracies said that it was ""remarkable"" that the Trump Organization had kept Bank Melli as a tenant for four years after the Treasury Department had listed the bank as an Iran-controlled entity",25422,25757
