,sentence,start,end
0,"""A retired auto worker and a new U.S",0,36
1,"citizen on why theyre for Hillary Clinton."" ""Social Security",433,493
2,Im 62 and I still feel like Ive got a lot of life and a lot of volunteering to do—and I still gotta get paid,890,998
3,"Saving our pensions saving social security paying our student loans."" ""The 2008 auto bailout",1336,1428
4,After everything that we invested in the auto industry to have it come to that,1765,1843
5,"Thats when I got heavily involved and realized the seriousness of this situation."" ""Shes a sister",2198,2295
6,I dont mean African American—a sister meaning a female that understands my pain,2652,2731
7,Who understands labor and then that your kids—once they grow up you know—theyre still getting paid minimum wage,3081,3192
8,Shes in touch with being a parent,3544,3577
9,Shes got more to offer because she is a mother,3954,4000
10,She feels that mother-child bond and shes a new grandmother so that triples how she feels about children and their welfare,4330,4452
11,I like everything about Hillary,4795,4826
12,I like her strength even though she went through some challenges,5218,5282
13,She stood strong stood firm as a woman,5648,5686
14,"She carried the banner that much higher."" ""I came to America as an immigrantxa0seven years agoxa0when I was 14 and I became a citizen a few years ago",5994,6143
15,The first time I voted was the election of 2014—the local election—and I voted in the primary this year,6416,6519
16,And Ill be voting in every election from now on,6831,6878
17,Practicing this democratic role is essential for us as citizens to express our views and its a very important thing to practice voting,7197,7331
18,"We have to be active players."" ""Shes the most qualified",7654,7709
19,She was first lady for eight years senator secretary of state,8064,8125
20,She knows whats going on in the country and the world,8488,8541
21,And we need somebody who accepts everybody,8916,8958
22,America is all about diversity immigrants—its not about excluding people,9330,9402
23,"We need it to be united always and forever."" ""I was born blind",9749,9811
24,When I immigrated I didnt speak the language and I didnt know anything about the U.S,10144,10228
25,It was a very challenging thing,10560,10591
26,..,10954,10956
27,I was able to learn the language and become a citizen,11312,11365
28,"And now I use that motivation in my schooling; Im a 4.0 student."" ""Im so proud to live in America a country that gave me everything",11655,11786
29,Im involved in local politics: Im running for the Dearborn Board of Education in November,12070,12159
30,Im so proud to give back to the country that gave me everything I needed; that gave me opportunity gave me dignity,12526,12640
31,I always say: I wish nothing but the greatest for America,13048,13105
32,"God bless America."" ",13513,13532
